Bioactivity_ID,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Cell_ID,Anatomy,dois,pmcids,pclids,citations,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,AidType,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Activity_Value,Taxonomy_ID,Target_Taxonomy_ID,Anatomy_ID
108071373,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the MCF7 Breast cell line,Pralsetinib,,,,,31,,,,,,83,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
108255485,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the HCT-116 Colon cell line,Pralsetinib,,,,,269,,,,,,79,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
108624004,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the U251 Central Nervous System cell line,Pralsetinib,,,,,21,,,,,,59,440795530,129073603,,,,Confirmatory,20250727,0,0,Inactive,,,,
108627982,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the SNB-75 Central Nervous System cell line,Pralsetinib,,,,,4164,,,,,,55,440795530,129073603,,,,Confirmatory,20250721,0,0,Active,,,,
108527156,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the HCT-15 Colon cell line,Pralsetinib,,,,,270,,,,,,71,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
108641472,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the SF-268 Central Nervous System cell line,Pralsetinib,,,,,4148,,,,,,45,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
108647928,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the SF-539 Central Nervous System cell line,Pralsetinib,,,,,4150,,,,,,49,440795530,129073603,,,,Confirmatory,20250721,0,0,Active,,,,
108231351,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the SW-620 Colon cell line,Pralsetinib,,,,,519,,,,,,81,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
108594878,,,,DTP/NCI,NCI human tumor cell line growth inhibition assay. Data for the COLO 205 Colon cell line,Pralsetinib,,,,,202,,,,,,67,440795530,129073603,,,,Confirmatory,20250721,0,0,Inactive,,,,
388554976,P0DTD1,,,ChEMBL,SARS-CoV-2 3CL-Pro protease inhibition percentage at 20µM  by FRET kind of response from peptide substrate,Pralsetinib,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),/protein/P0DTD1,2.1.1.56|2.1.1.57|2.7.7.48|2.7.7.50|3.1.13.-|3.4.19.12|3.4.22.-|3.4.22.69|3.6.4.12|3.6.4.13|4.6.1.-,P0DTD1,,,,,,,1640020,440200762,129073603,483927624,,,Other,20250102,0,0,Unspecified,,2697049,,
381488347,P07949,,,ChEMBL,"Potency index, ratio of -vandetanib IC50 to test compound IC50 for inhibition of wildtype RET ((unknown origin)",Pralsetinib,RET - ret proto-oncogene (human),/gene/5979,2.7.10.1,P07949,,,10.1021/acs.jmedchem.0c02167,PMC9697126,21703593,"Saha D, Ryan KR, Lakkaniga NR, Acharya B, Garcia NG, Smith EL, Frett B. Targeting Rearranged during Transfection in Cancer: A Perspective on Small-Molecule Inhibitors and Their Clinical Development. J. Med. Chem. 2021 Aug 17;64(16):11747–73. doi: 10.1021/acs.jmedchem.0c02167.",1895762,482048853,129073603,,5979,34402300,Literature-derived,20230629,0,0,Unspecified,,9606,,
388561184,,,,ChEMBL,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,Pralsetinib,Severe acute respiratory syndrome coronavirus 2,/taxonomy/2697049,,,546,,,,,,1645758,440200762,129073603,483927624,,,Other,20250102,0,0,Unspecified,,2697049,2697049,
388561183,,,,ChEMBL,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,Pralsetinib,Severe acute respiratory syndrome coronavirus 2,/taxonomy/2697049,,,546,,,,,,1645758,440200762,129073603,483927624,,,Other,20250102,0,0,Unspecified,,2697049,2697049,
